Attaching to hardhat-chainlink-plugin-chainlink-hardhat-node-1, hardhat-chainlink-plugin-chainlink-hardhat-postgres-1
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:03:52.066Z [DEBUG] Initializing API credentials                       cmd/client.go:719                file=/chainlink/apicredentials logger=1.6.0@a6a2907 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.364Z [DEBUG] Received head                                      log/broadcaster.go:544           blockHash=0x366506f21f8d1f07e5b488f9e9764594e522244fd0c8020513c262be3e86174d blockNumber=2 chainLen=3 evmChainID=31337 logger=1.6.0@a6a2907.EVM.LogBroadcaster parentHash=0x20c6c84fe552aa6b6431ddaf141b7eeea06882d2f475fa24e52a72f1c8f70dc5 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.364Z [DEBUG] BalanceMonitor: signalling balance worker          monitor/balance.go:101           evmChainID=31337 logger=1.6.0@a6a2907.EVM 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.364Z [DEBUG] Finished callback in 52.6?s                        headtracker/head_broadcaster.go:145 blockNumber=2 callbackType=*promreporter.promReporter evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0000526 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.375Z [DEBUG] processHead start                                  txmgr/eth_confirmer.go:201       evmChainID=31337 headNum=2 id=eth_confirmer logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.375Z [DEBUG] RPC call: evmclient.Client#BatchCallContext        client/node.go:440               batchElems=[{"Method":"eth_getBlockByNumber","Args":["0x1",true],"Result":{"Number":"0x0","Hash":"0x0000000000000000000000000000000000000000000000000000000000000000","ParentHash":"0x0000000000000000000000000000000000000000000000000000000000000000","BaseFeePerGas":null,"Timestamp":"0xfffffff1886e0900","Transactions":null},"Error":null}] evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket nBatchElems=1 node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=ea5c8fac-b410-49e2-baa6-b5e7f267e64e 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.595Z [DEBUG] Finished callback in 231.5603ms                    headtracker/head_broadcaster.go:145 blockNumber=2 callbackType=*monitor.balanceMonitor evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.2315603 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.596Z [DEBUG] RPC call: evmclient.Client#BalanceAt               client/node.go:798               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 blockNumber=<nil> evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=2d29ba4c-ab1e-461b-9af8-0b08470f99f0 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.756Z [DEBUG] Chain length supplied for re-org detection was shorter than EvmFinalityDepth txmgr/eth_confirmer.go:1312      chainLength=3 evmChainID=31337 evmFinalityDepth=50 logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer nConsecutiveBlocksChainTooShort=2 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.786Z [DEBUG] processHead finish                                 txmgr/eth_confirmer.go:239       evmChainID=31337 headNum=2 id=eth_confirmer logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.823Z [DEBUG] evmclient.Client#BatchCallContext RPC call success client/node.go:912               batchElems=[{"Method":"eth_getBlockByNumber","Args":["0x1",true],"Result":{"Number":"0x0","Hash":"0x0000000000000000000000000000000000000000000000000000000000000000","ParentHash":"0x0000000000000000000000000000000000000000000000000000000000000000","BaseFeePerGas":null,"Timestamp":"0xfffffff1886e0900","Transactions":null},"Error":null}] callName=BatchCallContext duration=0.2035414 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket nBatchElems=1 node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=ea5c8fac-b410-49e2-baa6-b5e7f267e64e rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.824Z [DEBUG] Using fewer blocks than the specified history size: 2/8 gas/block_history_estimator.go:469 blocksAvailable=2 evmChainID=31337 head=Head{Number: 2, Hash: 0x366506f21f8d1f07e5b488f9e9764594e522244fd0c8020513c262be3e86174d, ParentHash: 0x20c6c84fe552aa6b6431ddaf141b7eeea06882d2f475fa24e52a72f1c8f70dc5} headNum=2 logger=1.6.0@a6a2907.EVM.Txm.BlockHistoryEstimator rollingBlockHistorySize=8 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.827Z [DEBUG] evmclient.Client#BalanceAt RPC call success        client/node.go:912               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 balance=20000000000000000000 blockNumber=<nil> callName=BalanceAt duration=0.1941216 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=2d29ba4c-ab1e-461b-9af8-0b08470f99f0 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:34.831Z [DEBUG] Setting new default gas price: 20.00 Gwei          gas/block_history_estimator.go:364 blocks=[0,1] evmChainID=31337 gasPriceGWei=20.00 gasPriceWei=20000000000 head=Head{Number: 2, Hash: 0x366506f21f8d1f07e5b488f9e9764594e522244fd0c8020513c262be3e86174d, ParentHash: 0x20c6c84fe552aa6b6431ddaf141b7eeea06882d2f475fa24e52a72f1c8f70dc5} headNum=2 logger=1.6.0@a6a2907.EVM.Txm.BlockHistoryEstimator maxGasPriceWei=100000000000000 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:41.132Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=463cf13f-fc07-4f30-a638-ebab0a084773 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:41.156Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0216049 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=463cf13f-fc07-4f30-a638-ebab0a084773 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:51.124Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=b1d7c54d-524b-4f0e-8c1a-08b9e7997f6a 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:51.138Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0115871 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=b1d7c54d-524b-4f0e-8c1a-08b9e7997f6a rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:07:55.486Z [INFO]  GET /health                                        web/router.go:517                clientIP=127.0.0.1 latency=212.7?s logger=1.6.0@a6a2907 method=GET path=/health servedAt=2022-09-15 00:07:55 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:01.124Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=d6e7510b-2ff2-40d6-b683-860217c0910d 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:01.139Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0080099 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=d6e7510b-2ff2-40d6-b683-860217c0910d rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:08.276Z [DEBUG] chain shorter than EvmFinalityDepth                headtracker/head_saver.go:61     chainLen=3 evmChainID=31337 evmFinalityDepth=50 logger=1.6.0@a6a2907.EVM.HeadSaver 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:08.282Z [DEBUG] Received new head #3 (0x3)                         headtracker/head_tracker.go:176  blockHash=0xb6c2a3a135dfa29c9f813d36cb9538eb67439f87c203c0fe9a71d5d2e52b165c blockHeight=3 evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadTracker parentHeadHash=0x366506f21f8d1f07e5b488f9e9764594e522244fd0c8020513c262be3e86174d 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:08.593Z [DEBUG] chain shorter than EvmFinalityDepth                headtracker/head_saver.go:61     chainLen=4 evmChainID=31337 evmFinalityDepth=50 logger=1.6.0@a6a2907.EVM.HeadSaver 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:08.639Z [DEBUG] Received new head #4 (0x4)                         headtracker/head_tracker.go:176  blockHash=0x7312341a65131ce5562312c301998367e7532e545ca42c0ca1af49aca6623f17 blockHeight=4 evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadTracker parentHeadHash=0xb6c2a3a135dfa29c9f813d36cb9538eb67439f87c203c0fe9a71d5d2e52b165c 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:09.255Z [DEBUG] Initiating callbacks                               headtracker/head_broadcaster.go:126 evmChainID=31337 headNum=4 logger=1.6.0@a6a2907.EVM.HeadBroadcaster numCallbacks=4 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:09.257Z [DEBUG] Finished callback in 72.7?s                        headtracker/head_broadcaster.go:145 blockNumber=4 callbackType=*promreporter.promReporter evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0000727 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:09.258Z [DEBUG] processHead start                                  txmgr/eth_confirmer.go:201       evmChainID=31337 headNum=4 id=eth_confirmer logger=1.6.0@a6a2907.EVM.Txm.EthConfirmer 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:09.258Z [DEBUG] RPC call: evmclient.Client#BatchCallContext        client/node.go:440               batchElems=[{"Method":"eth_getBlockByNumber","Args":["0x3",true],"Result":{"Number":"0x0","Hash":"0x0000000000000000000000000000000000000000000000000000000000000000","ParentHash":"0x0000000000000000000000000000000000000000000000000000000000000000","BaseFeePerGas":null,"Timestamp":"0xfffffff1886e0900","Transactions":null},"Error":null},{"Method":"eth_getBlockByNumber","Args":["0x2",true],"Result":{"Number":"0x0","Hash":"0x0000000000000000000000000000000000000000000000000000000000000000","ParentHash":"0x0000000000000000000000000000000000000000000000000000000000000000","BaseFeePerGas":null,"Timestamp":"0xfffffff1886e0900","Transactions":null},"Error":null}] evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket nBatchElems=2 node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=cbf142a7-ae50-487f-9107-03e53ead80bf 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:09.259Z [DEBUG] Finished callback in 87.9?s                        headtracker/head_broadcaster.go:145 blockNumber=4 callbackType=*log.broadcaster evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0000879 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:09.259Z [DEBUG] Received head                                      log/broadcaster.go:544           blockHash=0x7312341a65131ce5562312c301998367e7532e545ca42c0ca1af49aca6623f17 blockNumber=4 chainLen=5 evmChainID=31337 logger=1.6.0@a6a2907.EVM.LogBroadcaster parentHash=0xb6c2a3a135dfa29c9f813d36cb9538eb67439f87c203c0fe9a71d5d2e52b165c 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:09.260Z [DEBUG] BalanceMonitor: signalling balance worker          monitor/balance.go:101           evmChainID=31337 logger=1.6.0@a6a2907.EVM 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:09.258Z [DEBUG] Finished callback in 103.7?s                       headtracker/head_broadcaster.go:145 blockNumber=4 callbackType=*txmgr.Txm evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0001037 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:09.278Z [DEBUG] Finished callback in 18.4934ms                     headtracker/head_broadcaster.go:145 blockNumber=4 callbackType=*monitor.balanceMonitor evmChainID=31337 logger=1.6.0@a6a2907.EVM.HeadBroadcaster time=0.0184934 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:08:09.281Z [DEBUG] RPC call: evmclient.Client#BalanceAt               client/node.go:798               account=0x45Ce9CBfb8092438B0ceC65296F2dd23277Ef120 blockNumber=<nil> evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=d28c0ff5-d149-4ffc-9aca-a5d066189001 
